57 6 output/rmfs//6.rmf3 4987 8924  |  614.964131809 19.5250437289 5.29358  |  34.1529904748 30.1676063179 154.190462397 15 14 55 0.485641391126 0.479762043561 0.489420591852  |  48.3826805717 15.5901398679 19.4748867651 84 51 34 0.0374607889234 0.0123703692573 0.0197651927974
57 6 output/rmfs//6.rmf3 4988 8925  |  614.434594402 23.7771785717 1.81628  |  34.1235348912 30.1524472417 153.535400537 15 14 54 0.485641391126 0.473138717979 0.480122155983  |  48.9895392574 15.5924464705 18.7968917203 84 51 34 0.0602946995336 0.0123703692573 0.0160177932138
57 6 output/rmfs//6.rmf3 4989 8926  |  612.834175642 20.1247840728 6.8634  |  34.1946471382 30.1713185915 152.569962477 15 15 53 0.485641391126 0.473138717979 0.4869416092  |  48.1153619563 15.4067775384 19.2925690643 84 51 34 0.0529444652751 0.0123703692573 0.0160177932138
57 6 output/rmfs//6.rmf3 4990 8927  |  604.811244286 17.5678549587 4.22072  |  34.1894594778 30.0853339896 152.682479648 15 15 55 0.488280360603 0.461788465679 0.4869416092  |  48.4827998802 14.9711163155 18.3810655521 84 51 34 0.0232496201476 0.0123703692573 0.0150135488
57 6 output/rmfs//6.rmf3 4995 8932  |  614.206987384 18.7387593458 4.04878  |  34.85858156 30.4478585996 153.000876245 16 13 57 0.471644746666 0.485292198056 0.485941105181  |  50.2869326616 14.7093168559 19.4922386485 84 51 34 0.0437794992344 0.0123703692573 0.0116212490381
57 6 output/rmfs//6.rmf3 4996 8933  |  614.77289356 16.7389935604 9.56155  |  34.2510880404 30.4022657433 153.331530862 16 13 57 0.483532764955 0.476555585825 0.488649235665  |  48.9755131523 14.782183742 19.5670962155 84 51 34 0.0443466293117 0.0123703692573 0.0116212490381
57 6 output/rmfs//6.rmf3 4998 8935  |  624.648901041 16.2015304488 6.92921  |  34.4398692684 30.8579680731 152.952834531 15 13 58 0.479024628214 0.489891687424 0.475671955585  |  51.8651299325 16.059937138 20.9727578013 84 51 34 0.0795250502825 0.0120508657561 0.0263595084557
57 6 output/rmfs//6.rmf3 5006 8949  |  616.132200715 22.0732022895 5.91327  |  34.774874688 30.2116728608 151.828876616 15 13 54 0.477892207557 0.47536162252 0.489457587461  |  48.9747112191 15.1757020081 20.2848849967 84 51 34 0.0330325213852 0.0144246975504 0.0109969441487
57 6 output/rmfs//6.rmf3 5007 8950  |  607.610826417 19.2056755972 3.8432  |  34.7333063335 30.3392279607 150.940767745 15 12 55 0.477892207557 0.468690667385 0.489457587461  |  49.1538359615 15.2578264117 19.0550888409 84 51 34 0.0321108803331 0.0144246975504 0.0109969441487
57 6 output/rmfs//6.rmf3 5017 8968  |  617.702395144 21.6743022014 4.48681  |  34.3435831741 30.7806770232 148.935144156 14 12 58 0.458184686602 0.460287611385 0.48604935394  |  50.3724786413 17.2606265722 20.3992693948 84 51 34 0.0224500976544 0.026051284889 0.0539180501124
57 6 output/rmfs//6.rmf3 5018 8969  |  609.635366055 23.2215007153 5.04675  |  34.8471291755 30.4863823204 148.85035193 14 12 57 0.438455405929 0.487850408966 0.48604935394  |  48.7247548184 15.7979399844 19.2157974881 84 51 34 0.0224500976544 0.0124889006414 0.0176939488884
57 6 output/rmfs//6.rmf3 5026 8977  |  609.500219671 16.5345844193 2.46757  |  35.7189426453 30.0380969751 151.038819485 14 12 57 0.425752503859 0.478534517601 0.485953809514  |  49.672318699 15.4463106883 20.5770116969 84 51 34 0.0186098698767 0.0110870160051 0.0250638079626
57 6 output/rmfs//6.rmf3 5027 8978  |  616.671591708 22.4482906591 6.08069  |  34.9361512936 29.6481843459 150.082111101 14 13 57 0.451665684879 0.457014932694 0.485953809514  |  50.0150779458 16.0537758322 20.4188922088 84 51 34 0.0377900872773 0.0110870160051 0.0167627933718
57 6 output/rmfs//6.rmf3 5028 8985  |  602.165909303 19.3401168823 0.900395  |  34.6659850852 29.6677135291 148.513673359 14 14 60 0.489752259437 0.482153818044 0.47010914403  |  50.8380676891 15.7439778381 18.5156253195 84 51 34 0.0316794857923 0.0164329400818 0.0149059273844
57 6 output/rmfs//6.rmf3 5029 8986  |  598.342121033 14.7144347264 1.18276  |  34.8771371721 29.9071115368 148.187906824 14 13 60 0.489752259437 0.483429686795 0.485163893673  |  52.5957554945 15.167573986 17.9932221097 84 51 34 0.0107371008617 0.0164329400818 0.0149059273844
57 6 output/rmfs//6.rmf3 5030 8987  |  611.025761374 19.7052432618 3.32799  |  35.844750513 31.1724941667 148.967445705 15 13 59 0.446242374159 0.414294304001 0.485163893673  |  50.5096406544 15.74231633 18.4856882372 84 51 34 0.0425587620777 0.0252750021791 0.0149059273844
57 6 output/rmfs//6.rmf3 5031 8988  |  598.749808534 15.1031691025 1.64848  |  36.0615674981 30.2371267647 147.602325473 14 14 59 0.439661294436 0.430150429374 0.48030586075  |  49.8740445991 15.993724193 18.3784716188 84 51 34 0.0196202003064 0.024899686281 0.0139320721062
57 6 output/rmfs//6.rmf3 5032 8989  |  615.960892373 28.4490487496 7.04279  |  35.3010104142 30.3856458925 147.864831429 14 14 58 0.486396770239 0.378581164025 0.48030586075  |  49.7658932108 15.5342993004 18.4158089455 84 51 34 0.0316130057465 0.0140866547253 0.0197654599308
57 6 output/rmfs//6.rmf3 5033 8990  |  621.5029533 29.4720607104 11.6178  |  35.1644194128 30.0382333323 148.226782932 13 13 60 0.486396770239 0.442912996747 0.464952523973  |  50.3770315004 15.1241376233 18.3883898345 84 51 34 0.0210465505484 0.0140866547253 0.0223621814605
57 6 output/rmfs//6.rmf3 5034 8991  |  612.701365749 28.3087895472 2.05352  |  35.5515858974 29.567471926 147.702270635 14 13 61 0.441091595162 0.47355569105 0.487033057981  |  51.2348312609 14.5925096346 19.3879111532 84 51 34 0.0210465505484 0.0140866547253 0.0359671769772
57 6 output/rmfs//6.rmf3 5035 8992  |  610.124928191 25.9904182083 6.50781  |  34.9493585773 29.9768418449 147.55593942 14 13 59 0.483384625507 0.480556328587 0.489962293261  |  49.8918762314 15.8154222212 17.6371688936 84 51 34 0.0210465505484 0.0326524520559 0.0103530059359
57 6 output/rmfs//6.rmf3 5036 8993  |  609.788274231 23.9629707829 3.17634  |  35.3801241423 29.7754203262 147.947741134 14 13 59 0.478927427772 0.480556328587 0.489962293261  |  48.7349902833 17.1141203067 18.5817719356 84 51 34 0.0384749838553 0.0326524520559 0.0285144709111
57 6 output/rmfs//6.rmf3 5037 8994  |  603.876740717 19.6562735043 5.83693  |  35.1019759323 30.8768369277 147.171931297 14 13 59 0.476610635481 0.363264123168 0.485713192774  |  49.0239122779 15.1142651975 18.650015528 84 51 34 0.0650624003065 0.017033518303 0.0147938704737
57 6 output/rmfs//6.rmf3 5038 8995  |  609.366710636 23.4823742345 8.70438  |  35.3017714793 29.9033600515 148.605410298 14 13 60 0.474848975262 0.431555792777 0.446834917772  |  48.4078446182 15.3645769711 17.8781421639 84 51 34 0.0466325594333 0.017033518303 0.0147938704737
57 6 output/rmfs//6.rmf3 5039 8996  |  602.419993305 25.6131814174 1.36733  |  35.1544154699 30.660596695 147.295041533 13 13 60 0.479810939251 0.437373238373 0.474495637356  |  48.4332463294 15.2069185387 18.7641422307 84 51 34 0.0101479026071 0.0113518401927 0.0147938704737
57 6 output/rmfs//6.rmf3 5040 8997  |  595.156485299 16.4953105549 3.97188  |  35.8457516137 30.1224310698 146.866541211 13 13 62 0.460465381732 0.449954916188 0.474495637356  |  49.12533092 15.3034813972 17.9353162133 84 51 34 0.0101479026071 0.0113518401927 0.0133010058472
57 6 output/rmfs//6.rmf3 5041 8998  |  601.943790889 23.1682499899 0.773718  |  35.570802907 29.7790653054 147.331453262 13 13 62 0.467991866007 0.487745928539 0.466238773588  |  48.4966113869 15.6801514068 19.1482100692 84 51 34 0.0419570844266 0.0113518401927 0.0162289205869
57 6 output/rmfs//6.rmf3 5042 8999  |  610.415103672 25.6465493453 3.69055  |  35.4057608189 31.0311687637 147.016422558 13 12 61 0.463799491065 0.419018814647 0.466238773588  |  48.8956345976 15.4511608091 19.5737045185 84 51 34 0.0526155986067 0.0113518401927 0.0213781322917
57 6 output/rmfs//6.rmf3 5043 9000  |  604.120481987 17.0890102951 8.91407  |  35.1810363312 30.925388135 146.866720835 14 12 63 0.48512066423 0.420901927649 0.466238773588  |  48.5669419261 15.7448244273 19.1019888354 84 51 34 0.0133048830084 0.0159289373937 0.0213781322917
57 6 output/rmfs//6.rmf3 5044 9001  |  622.919714336 22.5926804505 11.541  |  35.7491360569 30.2662162777 149.874734573 15 12 60 0.474751766349 0.449884717025 0.462411564506  |  50.5383517289 15.3952763963 19.7913161144 84 51 34 0.0230791359546 0.0109463275539 0.0213781322917
57 6 output/rmfs//6.rmf3 5045 9002  |  610.782874497 13.9075919174 5.13899  |  37.0735120854 30.1519327691 149.711823685 14 12 60 0.42671263141 0.474371476819 0.462411564506  |  50.0616717029 15.5744504375 19.9633652518 84 51 34 0.0295584796191 0.0194208669046 0.030025140138
57 6 output/rmfs//6.rmf3 5046 9005  |  597.546799593 18.3486589183 3.24251  |  35.4034984878 30.4423163583 146.155492381 14 12 62 0.463119592591 0.440391836972 0.488018091946  |  48.2634921311 15.7349957543 19.2875029555 84 51 34 0.0236938227985 0.0186187685734 0.0101978254842
57 6 output/rmfs//6.rmf3 5047 9006  |  617.867992261 16.4694664056 1.35374  |  38.0081554157 31.5480593184 148.176635689 14 12 62 0.408765888706 0.42229414435 0.467610132675  |  50.9206507398 16.5106190861 21.7084283102 84 51 34 0.0308536829933 0.0181693675487 0.0247976426103
57 6 output/rmfs//6.rmf3 5048 9009  |  617.623922233 23.447257528 1.70089  |  36.2029187443 30.9615774301 147.990854209 13 12 62 0.480336534323 0.479207147621 0.481444487959  |  51.4495389874 16.4961433852 19.854672267 84 51 34 0.0417343078202 0.0158351286873 0.0199640946601
57 6 output/rmfs//6.rmf3 5049 9010  |  622.469888508 20.997592109 5.5333  |  36.8425832009 30.823451609 148.769650949 14 13 61 0.450440624225 0.481370388797 0.481444487959  |  50.9919724164 17.0504857792 20.3051703383 84 51 34 0.016758328208 0.0281732309706 0.0244829945015
57 6 output/rmfs//6.rmf3 5050 9011  |  610.413877126 20.3551870093 1.16984  |  36.4607998386 30.4903447394 148.787033515 15 13 59 0.465624042701 0.481370388797 0.489811359147  |  49.7625439536 15.8495736753 20.1213726567 84 51 34 0.0149468685971 0.0281732309706 0.0170327285225
57 6 output/rmfs//6.rmf3 5051 9012  |  615.164912666 19.0937892132 6.37156  |  36.1626445208 32.6859014501 149.438506435 14 13 60 0.470006629663 0.349461977284 0.489811359147  |  47.7763260142 15.8367805589 19.8760107708 84 51 34 0.0480003377174 0.0229707846975 0.0108608413658
57 6 output/rmfs//6.rmf3 5052 9013  |  611.453381101 23.1774629217 4.9727  |  37.0494486877 29.843376566 148.830161897 13 13 59 0.442358605131 0.479077772835 0.489811359147  |  47.7928848385 15.6196427875 19.6522881722 84 51 34 0.0244530273905 0.0229707846975 0.0108608413658
57 6 output/rmfs//6.rmf3 5053 9014  |  628.467052208 35.9622136145 7.53086  |  36.3670719843 30.1691690196 148.87204352 14 13 59 0.457492793928 0.487787363059 0.489811359147  |  49.9808311588 15.639276297 18.6876415706 84 51 34 0.0244530273905 0.0181172714366 0.0108608413658
57 6 output/rmfs//6.rmf3 5054 9015  |  620.5025988 19.7808177053 12.9808  |  35.9689355886 30.9189270757 149.535075062 14 13 59 0.45734811388 0.439611642451 0.476331004065  |  49.6393608023 16.225786193 18.5352778786 84 51 34 0.0384974329072 0.0228191045294 0.0108608413658
57 6 output/rmfs//6.rmf3 5055 9016  |  631.324801027 22.785291375 11.8094  |  35.5200486095 32.0758440809 151.072199942 14 14 58 0.473996776922 0.367378675972 0.475458035474  |  52.1539815635 15.6872954496 19.0224454896 84 51 34 0.0290299293289 0.0228191045294 0.0108608413658
57 6 output/rmfs//6.rmf3 5056 9021  |  602.761863546 13.5707609954 2.77577  |  37.427642902 30.8067070851 148.890503751 14 14 58 0.438848970104 0.455023026516 0.484346548485  |  48.1678905989 15.593602692 19.0693382788 84 51 34 0.0428745202152 0.0174970386677 0.0189703121623
57 6 output/rmfs//6.rmf3 5057 9022  |  609.601891697 17.7660008938 5.01234  |  36.4044974205 29.8746881755 149.95267215 14 14 57 0.454011137066 0.480600270658 0.484346548485  |  48.9510855867 15.3786834101 19.6525910477 84 51 34 0.0296520634641 0.0174970386677 0.0225137977979
57 6 output/rmfs//6.rmf3 5058 9023  |  615.189325382 15.5916988044 2.04402  |  36.9447793926 31.197271758 150.868751502 14 14 57 0.449600557045 0.421736205786 0.484346548485  |  49.6800677056 16.4615872088 20.4925113864 84 51 34 0.0251578110453 0.0208084785074 0.0225137977979
57 6 output/rmfs//6.rmf3 5059 9024  |  614.9594087 9.47021503844 3.15518  |  36.7632084402 30.9030254905 151.275514586 13 13 58 0.456628496771 0.428597286933 0.484346548485  |  51.0994392036 15.9886928435 21.6202919062 84 51 34 0.0251578110453 0.0230822328703 0.0424690657458
57 6 output/rmfs//6.rmf3 5060 9025  |  616.583984879 13.9553811555 7.27582  |  36.8187791201 30.7049472157 150.254690236 14 13 59 0.455982340184 0.455384285118 0.484346548485  |  50.3423045204 15.8697565209 20.7433215866 84 51 34 0.0197009828536 0.0230822328703 0.0162094346043
57 6 output/rmfs//6.rmf3 5077 9044  |  615.725584013 14.4682638868 4.30954  |  36.3318307567 30.7473006788 150.724503406 13 15 57 0.471438958436 0.484874991572 0.490003596487  |  51.0467416974 16.0323726184 20.5102535347 84 51 34 0.0512586930368 0.010502573847 0.016106725524
57 6 output/rmfs//6.rmf3 5078 9045  |  610.101821222 14.0292803802 0.910391  |  35.7908482362 31.62740108 151.351588033 13 15 59 0.488922513529 0.466294562847 0.490003596487  |  50.1982727036 15.7608785403 20.2497282699 84 51 34 0.0195731236147 0.0105904367599 0.016106725524
57 6 output/rmfs//6.rmf3 5079 9046  |  614.829319077 23.7495238181 2.55317  |  35.4741609724 31.9323147959 150.092028188 13 15 59 0.488857552839 0.446720136046 0.490003596487  |  48.8983101345 15.5789383699 19.7131259179 84 51 34 0.0193235814708 0.0105904367599 0.016106725524
57 6 output/rmfs//6.rmf3 5080 9047  |  614.407964675 23.0524772193 1.5274  |  35.7976236498 31.9150026336 149.787010047 14 14 58 0.465105241153 0.470277017012 0.490003596487  |  49.670849398 15.3029633284 19.5383490798 84 51 34 0.0371652020883 0.0105904367599 0.016106725524
57 6 output/rmfs//6.rmf3 5086 9055  |  614.405921134 20.2603628643 1.61979  |  35.6125620215 31.4381089402 149.593840955 13 14 56 0.474971555396 0.481291953526 0.482382894621  |  49.328061486 18.0842890485 19.3021732337 84 51 34 0.0175164529217 0.0271117096399 0.0131006095496
57 6 output/rmfs//6.rmf3 5087 9056  |  614.498620331 22.0234526518 0.750654  |  35.3842991064 31.2215811478 151.186329345 14 15 55 0.474971555396 0.463761029091 0.474795548061  |  48.9089807377 17.2317204198 18.7948682375 84 51 34 0.02929316089 0.0271117096399 0.0131006095496
57 6 output/rmfs//6.rmf3 5089 9058  |  613.780213754 11.1821900468 9.34158  |  35.8906608025 30.4054096327 150.991943033 13 13 55 0.459212929242 0.472212031584 0.465850293265  |  49.7315326666 16.9490479009 19.544100707 84 51 34 0.0314454211154 0.0271117096399 0.0121649128887
57 6 output/rmfs//6.rmf3 5095 9064  |  611.106731518 14.7475423758 4.56493  |  34.8849547876 30.7340311353 149.62609158 13 12 54 0.486757661485 0.439517555111 0.489769936498  |  50.09136301 16.392464243 20.886584137 84 51 34 0.0672674816324 0.0112073023076 0.0184892981904
57 6 output/rmfs//6.rmf3 5096 9065  |  612.203965273 15.9998402687 4.197  |  36.2762139899 30.3246534649 149.614275884 13 12 55 0.424470452608 0.469633540569 0.489769936498  |  49.6621649987 16.1228740559 20.6681111261 84 51 34 0.0441244045085 0.0112073023076 0.0336750913023
57 6 output/rmfs//6.rmf3 5099 9068  |  619.235023857 17.9707770949 3.85492  |  35.1932629524 30.9621858424 150.297622169 14 12 54 0.477994670685 0.449598127626 0.489769936498  |  49.1629269695 18.9714671956 21.1060925391 84 51 34 0.0222021251564 0.0112073023076 0.0324629720821
57 6 output/rmfs//6.rmf3 5102 9071  |  596.329905549 13.2164478183 1.537  |  35.2005000199 30.2328873599 149.697117058 13 12 54 0.484436675357 0.465659013843 0.480637390916  |  49.3454421657 15.5932468077 18.3846910042 84 51 34 0.0121586903807 0.0138578775952 0.0120223288205
57 6 output/rmfs//6.rmf3 5103 9072  |  605.144648231 20.3152258386 3.82606  |  34.7156010779 29.3711722896 149.987335592 13 14 54 0.489012199157 0.489963236972 0.48736154381  |  48.6645782348 16.0922722201 19.2173406019 84 51 34 0.0121586903807 0.0138578775952 0.014163532413
57 6 output/rmfs//6.rmf3 5104 9073  |  612.494250315 24.279101542 6.6866  |  34.833987029 29.3557030327 149.908157411 13 14 54 0.489012199157 0.476443536587 0.479243342395  |  48.4203166996 16.09727806 18.9690421062 84 51 34 0.0543607140225 0.0138578775952 0.014163532413
57 6 output/rmfs//6.rmf3 5105 9074  |  611.777245509 19.432929426 7.69895  |  34.8105195183 29.7195771042 150.713127543 14 15 55 0.489012199157 0.481875102282 0.461569074747  |  49.1369915926 17.2038776208 17.8166700208 84 51 34 0.0305196871051 0.0138578775952 0.015462798113
57 6 output/rmfs//6.rmf3 5106 9077  |  615.29725606 15.9502163636 6.57314  |  35.4121381937 29.8124996206 150.434536702 14 13 57 0.479681657159 0.487997667993 0.477034788666  |  52.7365404532 16.7538870476 18.3911571224 84 51 34 0.0155173818936 0.0138578775952 0.0254590762027
57 6 output/rmfs//6.rmf3 5107 9078  |  605.015915769 14.2194328498 3.53787  |  35.3391517211 29.9917757827 151.073215144 14 15 56 0.47486738866 0.454744341544 0.477034788666  |  49.9896071982 15.9064525846 18.248098219 84 51 34 0.0269035622835 0.0138578775952 0.0254590762027
57 6 output/rmfs//6.rmf3 5108 9079  |  625.913509515 23.1723806248 11.4522  |  36.088309501 30.7298882318 150.721401071 14 15 57 0.447840301918 0.416223741409 0.477034788666  |  50.1308811729 16.6607950067 18.305717845 84 51 34 0.0269035622835 0.0138578775952 0.0254590762027
57 6 output/rmfs//6.rmf3 5109 9080  |  624.118522734 18.8905399378 1.4023  |  35.6310769862 32.1827809431 150.877699953 13 15 55 0.480289181706 0.360005172309 0.467581908  |  50.3045027716 16.9847707676 21.9467724615 84 51 34 0.0339814901401 0.0183252530057 0.118489603718
57 6 output/rmfs//6.rmf3 5111 9082  |  624.478376217 16.6759324597 2.52585  |  35.6502798446 30.0608805458 151.79363013 14 14 56 0.480079697316 0.476956907679 0.481805957761  |  52.1174856987 16.9114450657 22.0566705308 84 51 34 0.0324254181208 0.016627636679 0.113682548987
57 6 output/rmfs//6.rmf3 5112 9083  |  618.237802891 20.5427187001 3.06356  |  35.5751550092 29.7362393814 150.804023522 13 16 57 0.480079697316 0.479421242895 0.473244766565  |  50.4936376755 16.4106478181 20.4308305253 84 51 34 0.0300959488186 0.016627636679 0.0860891104621
57 6 output/rmfs//6.rmf3 5114 9085  |  617.865784001 15.2871120891 0.217733  |  36.0957227647 30.6327671502 153.569119593 13 12 54 0.471157485221 0.475745932886 0.465986593475  |  50.9026281119 17.2352428367 19.0776678771 84 51 34 0.0289267353829 0.0318411718193 0.0328323590142
57 6 output/rmfs//6.rmf3 5120 9091  |  621.152838517 17.4114408932 6.02376  |  36.6698359474 31.4705919207 151.078422101 13 12 59 0.470096826186 0.452782326309 0.482016639183  |  50.5412063113 16.5804175552 18.7823832162 84 51 34 0.075680310253 0.0198539451971 0.0235048284164
57 6 output/rmfs//6.rmf3 5122 9093  |  626.792259886 11.4881223533 0.776066  |  39.0848045085 31.8572759441 150.362986064 13 12 59 0.390152803725 0.369410708058 0.475615378973  |  52.9393516085 16.8940030931 22.0778537201 84 51 34 0.0467287805417 0.0195705184149 0.107835976466
57 6 output/rmfs//6.rmf3 5131 9108  |  620.040975218 22.3706662007 1.3733  |  35.6124356285 30.3267952256 150.622192065 13 12 52 0.476210146279 0.466323671744 0.482012821797  |  51.9963682714 16.322449348 19.3075184709 84 51 34 0.118990497746 0.0363623613876 0.0122647678305
57 6 output/rmfs//6.rmf3 5132 9109  |  602.545431498 17.0820592881 1.37644  |  35.2639948144 30.44146495 148.881745404 13 12 53 0.481561339641 0.470624173932 0.488253380262  |  48.8153484823 16.2138143804 18.8541380332 84 51 34 0.0415935846346 0.0363623613876 0.0156277316829
57 6 output/rmfs//6.rmf3 5134 9111  |  599.364627321 14.3332430086 3.54212  |  35.2453064521 32.1296472937 148.006062652 13 12 55 0.484186669537 0.386244725764 0.488253380262  |  48.3432001781 15.7670372565 18.3773044535 84 51 34 0.023641639201 0.0149119308209 0.0201606432395
57 6 output/rmfs//6.rmf3 5196 9201  |  617.111603416 17.2443013138 5.02985  |  35.8658240892 31.3647673415 151.23456111 13 14 52 0.456976827773 0.48090507316 0.46709731492  |  52.2557987623 17.046718347 16.6545836932 84 51 34 0.0602225825976 0.0117228697206 0.0113935247018
57 6 output/rmfs//6.rmf3 5209 9222  |  625.6760634 17.5375293125 7.52103  |  36.009242765 31.3766086195 151.832811452 13 12 56 0.489718839717 0.484158525708 0.481383677495  |  51.1072900912 17.0502907133 20.0216273553 84 51 34 0.0279382343078 0.0194660038008 0.0112090071928
57 6 output/rmfs//6.rmf3 5234 9255  |  618.284208542 16.422632555 2.41603  |  36.285685931 31.3653654354 149.003954453 13 12 60 0.488549673665 0.475154411099 0.488665304144  |  53.9739927358 17.0118977498 19.2044362818 84 51 34 0.0381689274941 0.0149492771706 0.0100539574687
57 6 output/rmfs//6.rmf3 5235 9256  |  616.736902839 12.9275520891 2.46845  |  36.2979117424 32.4977572734 149.620418634 13 12 60 0.488549673665 0.422909016289 0.488665304144  |  52.62116545 16.3954794879 20.0893744985 84 51 34 0.0583317069925 0.0188938144999 0.0100539574687
57 6 output/rmfs//6.rmf3 5244 9277  |  616.70715212 18.7139501476 1.64917  |  35.8888289745 30.6232614106 152.556115337 13 13 56 0.481837846508 0.488595045052 0.482094668275  |  49.5631246623 15.9730349355 20.1087875453 84 51 34 0.0745432360026 0.0156696282405 0.01570337737
57 6 output/rmfs//6.rmf3 5245 9278  |  619.236261535 13.3220743112 7.44359  |  36.6685232566 31.3103589788 154.268222894 13 12 55 0.460660542453 0.488595045052 0.476625579848  |  47.8083716295 15.5328953891 20.3839644835 84 51 34 0.0510309895141 0.0156696282405 0.0164014512695
57 6 output/rmfs//6.rmf3 5247 9280  |  618.522578535 27.2498968347 4.14092  |  34.7651084026 31.0473684035 153.090252743 15 12 55 0.487819094785 0.488595045052 0.478184521626  |  47.9359496569 15.4241228675 18.179994615 84 51 34 0.0327019262386 0.0165589463249 0.0172336238976
57 6 output/rmfs//6.rmf3 5249 9282  |  617.691972708 12.2014589941 5.93231  |  35.9527670624 32.0739110113 153.737521064 15 13 55 0.465652284336 0.47167672359 0.476138369248  |  49.5727930504 16.0409118881 19.0535496014 84 51 34 0.0454732939937 0.0165589463249 0.0211646627505
57 6 output/rmfs//6.rmf3 5251 9286  |  621.627252585 13.6776110286 5.18876  |  36.253027992 31.8942804901 152.379747657 14 12 52 0.468812031684 0.485365126597 0.485532354654  |  49.8796314766 17.2439994937 19.7975809571 84 51 34 0.0439318352228 0.0282116483503 0.0391795572934
57 6 output/rmfs//6.rmf3 5252 9287  |  630.824799544 22.003105203 9.51693  |  36.4650524428 31.7301509267 152.592782591 14 12 53 0.466459179237 0.485365126597 0.485532354654  |  49.0744667391 17.3230821388 19.0117747139 84 51 34 0.0582036052624 0.0249365462946 0.0129497384095
57 6 output/rmfs//6.rmf3 5253 9288  |  613.080018853 11.9621538163 1.6776  |  35.5748865231 31.4560044787 155.08470112 15 12 53 0.479537411677 0.485365126597 0.454914141913  |  49.6046039571 15.8832867022 19.4018103326 84 51 34 0.0195969432521 0.0174952641922 0.0129497384095
57 6 output/rmfs//6.rmf3 5254 9289  |  617.237224123 10.2230706094 5.62346  |  35.7344017576 31.9949427472 154.035664243 15 12 53 0.48285473858 0.479760124701 0.48475719223  |  49.2699181866 16.148421622 20.4459407218 84 51 34 0.0267394091144 0.0174952641922 0.0180640974805
57 6 output/rmfs//6.rmf3 5255 9290  |  614.878114665 12.0419240414 5.55682  |  35.7396696219 31.2399827518 153.373484637 13 13 54 0.48285473858 0.479760124701 0.482860498796  |  49.058922802 15.5866423052 20.5187562438 84 51 34 0.0300360385114 0.0174952641922 0.0180640974805
57 6 output/rmfs//6.rmf3 5256 9291  |  614.44715877 11.3939796652 3.09865  |  35.2593674305 31.209833995 153.91993022 13 13 52 0.4899007506 0.473393330114 0.482860498796  |  49.7172245596 15.9447294955 20.8033906475 84 51 34 0.0300360385114 0.0174952641922 0.0180640974805
57 6 output/rmfs//6.rmf3 5257 9292  |  615.871310968 18.5773885251 2.2842  |  35.2814565849 30.8996331586 152.759557253 14 14 54 0.4899007506 0.468786675303 0.480475693765  |  48.479567123 15.5780842291 21.3954471526 84 51 34 0.0361252112127 0.0174952641922 0.0148903894149
57 6 output/rmfs//6.rmf3 5263 9302  |  622.192100647 19.7016072911 2.25834  |  35.9395522686 30.6447343802 152.979197617 14 12 56 0.484421534534 0.473968638211 0.466885335152  |  49.902879775 16.2960084739 20.7111514999 84 51 34 0.0402246062486 0.0167052822942 0.0417313677464
57 6 output/rmfs//6.rmf3 5264 9305  |  624.649712986 17.179394512 8.20853  |  37.5622409312 30.9241206576 151.165255011 13 13 56 0.454208539458 0.464096630708 0.485617992396  |  50.2774018371 16.4765432046 19.888849906 84 51 34 0.0245937660916 0.0167052822942 0.0387529773305
57 6 output/rmfs//6.rmf3 5266 9307  |  625.660726249 16.6273439166 6.38172  |  37.6613585845 32.134120253 153.005782808 13 12 54 0.456985448682 0.468663172213 0.485042291634  |  49.8418844599 15.9711296871 19.7438099233 84 51 34 0.031477148499 0.0127240425597 0.0187368486654
57 6 output/rmfs//6.rmf3 5272 9323  |  625.696484334 20.5061896295 3.14349  |  36.6301809184 31.1734861969 151.874343958 14 13 59 0.459233962424 0.451107177864 0.485660339055  |  51.5624250915 15.3945204622 20.6866852649 84 51 34 0.0528997315695 0.0186938454218 0.0340111148566
57 6 output/rmfs//6.rmf3 5273 9324  |  622.918481856 18.9274931025 2.58994  |  36.4758324247 33.6246380002 152.362621579 15 13 58 0.459233962424 0.350096281043 0.469955470806  |  51.633872447 15.0446103268 18.768420595 84 51 34 0.0472805058639 0.0118026113927 0.0129715699203
57 6 output/rmfs//6.rmf3 5274 9327  |  618.338339566 19.0613111096 4.03782  |  34.6639949543 31.1438487772 151.253295513 16 13 60 0.487989741335 0.444020034773 0.467084779227  |  50.3505310821 16.82866075 19.6501851986 84 51 34 0.0573496512402 0.0172220105051 0.0357547325813
57 6 output/rmfs//6.rmf3 5275 9328  |  611.032080435 21.9625402823 2.12159  |  34.4579439344 31.4213694622 150.56651225 15 13 57 0.489660809471 0.400167563415 0.467084779227  |  49.6034445544 15.9625526553 18.5534630463 84 51 34 0.0264593660061 0.0172220105051 0.0166099906094
57 6 output/rmfs//6.rmf3 5276 9329  |  617.103054722 25.9479906762 3.13513  |  34.2698662371 30.6380252698 150.241270593 16 13 59 0.489660809471 0.450322341587 0.459174134616  |  50.1092180654 16.2043688355 19.2787392334 84 51 34 0.0339966087767 0.0172220105051 0.0239972388049
57 6 output/rmfs//6.rmf3 5277 9330  |  613.049324737 17.989537368 5.50627  |  34.4241272318 30.523754206 150.338733862 16 13 58 0.489660809471 0.481528646644 0.459174134616  |  51.7531928112 15.8937463739 18.3957537586 84 51 34 0.0384940963566 0.0172220105051 0.028350108651
